station_name,station_code
羽前中山,001224
羽前前波,001012
羽前千歳,001148
羽前大山,001015
羽前小松,001268
羽前山辺,001145
羽前成田,001223
羽前松岡,001258
羽前椿,001260
羽前水沢,001026
羽前沼沢,001263
羽前豊里,000992
羽前金沢,001125
羽前長崎,001119
羽前高松,001097
羽咋,001731
羽場,002827
羽場,004817
羽島市役所前,005046
羽床,008353
羽後中里,000773
羽後亀田,000850
羽後四ツ屋,000848
羽後境,000827
羽後太田,000821
羽後岩谷,000859
羽後本荘,000868
羽後牛島,000796
羽後長戸呂,000781
羽後長野,000844
羽後飯塚,000753
羽村,003226
羽根尾,002130
羽沢横浜国大,004581
羽犬塚,009505
羽生,002565
羽生田,001392
羽田空港第1ターミナル,004372
羽田空港第1・第2ターミナル,004368
羽田空港第2ターミナル,004361
羽田空港第3ターミナル,004382
羽立,000751
羽衣,007764
羽貫,002747
羽間,008390
羽鳥,002490
羽黒,002342
羽黒,004965
羽黒下,002568
翁島,001442
習志野,003493
老津,007134
耳成,007816
聖天坂,007498
聖愛中高前,000600
聖蹟桜ヶ丘,003971
聖高原,002215
聚楽園,005852
肥前七浦,009592
肥前久保,009346
肥前古賀,009762
肥前大浦,009627
肥前旭,009353
肥前浜,009582
肥前白石,009540
肥前竜王,009565
肥前長田,009682
肥前長野,009410
肥前飯田,009599
肥前鹿島,009575
肥前麓,009338
肥後二見,009881
肥後伊倉,009660
肥後大津,009674
肥後橋,007143
肥後田浦,009889
肥後西村,009922
肥後長浜,009853
肥後高田,009876
胡町,008062
胡麻,005373
能代,000689
能瀬,001951
能生,001639
能町,001831
能町口,001823
能登中島,001633
能登二宮,001696
能登川,005415
能登部,001708
能登鹿島,001596
能美根上,002218
能見台,004944
脇本,000745
脇田,010077
腰越,005093
腹帯,000831
膳,002242
膳所,006012
膳所本町,006031
自動車学校前,006844
自治医大,002277
自然園前,003185
自由が丘,004196
自由ヶ丘,005429
自衛隊前,000307
臼杵,009574
臼田,002548
興戸,006593
興津,005825
舌山,001748
舎人,003078
舎人公園,003098
舞子,007497
舞子公園,007492
舞岡,004810
舞木,001501
舞松原,008954
舞浜,004055
舞田,002333
舞阪,007172
舟入南,008115
舟入川口町,008101
舟入幸町,008094
舟入本町,008088
舟入町,008079
舟形,001032
舟戸,009088
航空公園,003094
船堀,003745
船尾,008972
船尾,007734
船岡,005576
船岡,001246
船平山,007981
船引,001493
船戸,008340
船橋,003589
船橋日大前,003421
船橋法典,003387
船橋競馬場,003699
船津,007929
船津,008451
船町,006724
船町口,005790
船越,000750
艫作,000584
良川,001702
芝公園,003962
芝山千代田,003237
芝川,005361
芝浦ふ頭,004030
芦ノ牧温泉,001511
芦ノ牧温泉南,001541
芦ヶ久保,002791
芦別,000123
芦原,006984
芦原橋,007379
芦原温泉,002529
芦原町,007371
芦屋,006936
芦屋,006908
芦屋川,006895
芦川,004326
芦沢,001038
芦花公園,003832
芦野公園,000513
花原市,000818
花園,008204
花園,005916
花園町,007454
花堂,002712
花小金井,003430
花山,006745
花崎,002623
花巻,000866
花巻空港,000858
花月総持寺,004520
花水坂,001333
花泉,000993
花田口,007650
花畑,009402
花畑町,009755
花白温泉,004956
花輪,002164
花隈,007166
芳養,008862
芸大通,005442
芽室,000335
苅安賀,005142
苅田,008830
苅藻,007410
苔縄,006317
苗穂,000226
若井,009535
若宮,001448
若松,008665
若松河田,003623
若林,003996
若林,005891
若栗,001749
若桜,004979
若江岩田,007354
若狭和田,004557
若狭有田,004566
若狭本郷,004574
若狭高浜,004563
若葉,002837
若葉台,004139
若葉町,009789
苦楽園口,006834
苦竹,001168
苧ヶ瀬,004806
苫小牧,000367
苫米地,000635
英賀保,006573
茂原,004751
茂吉記念館前,001214
茂尻,000122
茂市,000824
茂木,002156
茂林寺前,002514
茂辺地,000465
茂里町,009814
茅ヶ崎,005023
茅場町,003773
茅沼,000156
茅町,006793
茅野,002764
茗荷谷,003484
茨木,006567
茨木市,006562
茨目,001527
茶内,000186
茶屋ヶ坂,005406
茶屋町,007662
茶山,005859
茶山,009100
茶志内,000135
茶所,004813
茶臼山,006288
草加,003040
草江,008643
草津,008098
草津,005901
草津南,008105
草薙,006002
草道,009972
草野,006020
草野,001653
荏原中延,004181
荏原町,004225
荒井,006806
荒井,001196
荒子,005562
荒子川公園,005683
荒尾,009619
荒尾,004907
荒屋新町,000714
荒島,004731
荒川一中前,003357
荒川七丁目,003306
荒川二丁目,003322
荒川区役所前,003350
荒川沖,002723
荒川車庫前,003252
荒川遊園地前,003254
荒木,009430
荒本,007234
荒河かしの木台,005054
荒浜,001503
荒瀬,000731
荒田八幡,010060
荒町,001960
荒畑,005528
荒砥,001208
荒谷前,000894
荒野台,002739
荘原,004854
荷稲,009571
荻川,001330
荻布,001833
荻生,001740
荻窪,003575
荻野,001420
菅尾,009614
菅谷,001532
菅野,003412
菊名,004487
菊川,006790
菊川,003709
菊水,000243
菊間,008551
菖蒲池,007088
菜園場町,009126
菜畑,007175
菰野,005973
萩,008059
萩の台,007390
萩ノ茶屋,007452
萩原,008711
萩原,005167
萩原天神,007760
萩山,003312
萩浦小学校前,001858
萩生,001244
萩野,000385
萱島,006845
萱町六丁目,008725
萱草,000735
落合,003523
落合,000189
落合南長崎,003448
落合川,004444
落居,004512
落石,000157
落部,000415
葉多,006435
葉木,009882
葛,007966
葛岡,001167
葛島橋東詰,009146
葛生,002270
葛西,003894
葛西臨海公園,004012
葭川公園,004187
葭池温泉前,004515
蒔田,004737
蒲原,005654
蒲池,009531
蒲池,006273
蒲生,002977
蒲生四丁目,007073
蒲田,004330
蒲郡,006528
蒲郡競艇場前,006520
蒲須坂,001895
蓬田,000501
蓬莱,005411
蓮,001786
蓮ヶ池,009950
蓮台寺,007079
蓮根,003140
蓮池町通,009111
蓮沼,004323
蓮田,002781
蓮町（馬場記念公園前）,001868
蓮花寺,005802
蔚山町,009751
蔵前,003571
蔵宿,009514
蔵本,008487
蔵王,001206
蕨,003041
薊野,009061
薩摩今和泉,010102
薩摩塩屋,010110
薩摩大川,009953
薩摩川尻,010122
薩摩松元,010029
薩摩板敷,010105
薩摩高城,009962
薬園台,003535
薬師堂,000873
薬師堂,001193
薬水,008004
薬院,009049
薬院大通,009054
藍本,006114
藍那,006915
藤が丘,005410
藤が丘,004391
藤の牛島,002784
藤ノ木,008673
藤並,008517
藤井,004428
藤井寺,007678
藤代,002879
藤山,000056
藤岡,002482
藤島,001001
藤崎,000571
藤崎,009052
藤崎宮前,009747
藤川,006277
藤枝,006441
藤根,000901
藤棚,008876
藤森,006169
藤江,007352
藤沢,004997
藤沢本町,004973
藤浪,005396
藤生,008466
藤田,001315
藤野,004156
藤阪,006569
藪原,002865
藪塚,002336
藪神,001563
藻琴,000041
蘇原,004807
蘇我,004281
蘭島,000160
蘭留,000048
蘭越,000355
虎ノ門,003835
虎ノ門ヒルズ,003866
虎姫,004755
虎杖浜,000394
虫川大杉,001611
虹,006940
虹ノ松原,009282
蚊爪,002051
蚕ノ社,005951
蚕桑,001216
蛇田,001079
蛍橋,009152
蛍池,006656
蛍茶屋,009826
蛸地蔵,007930
螢田,005146
蟇目,000820
蟹江,005556
蟹田,000497
行啓通,000272
行川アイランド,005634
行徳,003755
行橋,008870
行波,008431
行田,002619
行田市,002583
衣山,008724
衣摺加美北,007477
衣笠,005210
表参道,003883
表木山,009990
袋,009924
袋井,006867
袋倉,002136
袋田,001846
袋町,008070
袖ヶ浦,004730
袖崎,001059
裾野,005446
襟野々,009258
西11丁目,000237
西15丁目,000247
西18丁目,000244
西28丁目,000231
西4丁目,000235
西8丁目,000238
西ノ京,007282
西ノ口,006255
西ノ庄,008325
西ヶ原,003279
西ヶ原四丁目,003289
西ヶ方,009537
西一宮,005095
西三次,006639
西三荘,006892
西上田,002243
西中,000130
西中島南方,006942
西中通,001514
西中野,001975
西九条,007187
西二見,007038
西京極,006045
西人吉,009912
西代,007361
西佐川,009233
西元町,007182
西入善,001722
西八王子,003942
西出水,009931
西出雲,005007
西分,009227
西別所,005801
西別院,002668
西前田,008269
西加積,001863
西勝間田,005851
西北見,000081
西千葉,004124
西原,007946
西原,008633
西取手,002902
西古川,001050
西可児,004800
西台,003128
西吉井,002481
西向日,006216
西吾野,002871
西和田,000145
西唐津,009270
西国分寺,003611
西国立,003665
西堀端,008761
西塩釜,001132
西大井,004235
西大分,009465
西大原,005204
西大垣,004945
西大塚,001251
西大宮,002877
西大家,002860
西大寺,007366
西大寺町,007377
西大山,010123
西大島,003702
西大崎,001040
西大手,006760
西大方,009616
西大橋,007249
西大洲,009238
西大滝,001701
西大路,006096
西大路三条,005980
西大路御池,005957
西天下茶屋,007476
西太刀洗,009305
西太子堂,004006
西女満別,000059
西宮,006894
西宮,006881
西宮北口,006852
西宮名塩,006507
西富井,007658
西富士宮,005291
西富山,001932
西富岡,002469
西寒河江,001106
西小倉,008679
西小坂井,006649
西小山,004157
西小林,009946
西小泉,002473
西尾,006403
西尾口,006386
西屋敷,009241
西山,008782
西山,001488
西山公園,002828
西山口,008391
西山名,002461
西山天王山,006279
西岐阜,004801
西岡崎,006202
西岩国,008432
西岸,001614
西川原,007228
西川口,003055
西川田,002169
西川緑道公園,007334
西川越,002885
西巣鴨,003293
西帯広,000327
西幡豆,006667
西平内,000510
西広島,008027
西府,003831
西庶路,000318
西御坊,008686
西御料,000104
西戸崎,008943
西所沢,003118
西掛川,006736
西敦賀,004142
西新,009045
西新井,003159
西新井大師西,003144
西新宿,003662
西新宿五丁目,003696
西新湊,001811
西新町,007426
西新発田,001285
西方,009956
西日暮里,003368
西日野,006182
西早稲田,003544
西明寺,000808
西明石,007307
西春,005251
西春江ハートピア,002591
西有田,009504
西木場,009345
西木津,006884
西条,007965
西条,002269
西松井田,002402
西松本,002512
西枇杷島,005376
西栗栖,006184
西桐生,002250
西桑名,005785
西梅田,007080
西横浜,004669
西武園,003197
西武園ゆうえんち,003192
西武新宿,003648
西武柳沢,003409
西武球場前,003181
西武秩父,002771
西武立川,003428
西気賀,006617
西永福,003777
西江井ヶ島,007171
西泉,002123
西浜田,006390
西浜町,009835
西浦,006680
西浦上,009780
西浦和,003014
西海鹿島,003439
西添田,009083
西滑川,001844
西滝沢,000915
西灘,007047
西焼津,006410
西熊本,009815
西燕,001399
西片上,006856
西牟田,009463
西瑞穂,000106
西田井,002216
西田原本,007722
西田平,009362
西田辺,007540
西町,001964
西畑,005233
西留辺蘂,000088
西登戸,004145
西白井,003137
西目,000880
西相生,006622
西相知,009355
西神中央,006972
西神南,007081
西神楽,000108
西立川,003581
西笠松,004917
西笠田,008289
西米沢,001293
西粟倉,005502
西線11条,000270
西線14条,000274
西線16条,000281
西線6条,000260
西線9条旭山公園通,000263
西羽生,002560
西聖和,000109
西脇市,006130
西舞子,007474
西舞鶴,004705
西船橋,003547
西若松,001467
西荻窪,003579
西葛西,003890
西藤原,005458
西衣山,008728
西袋,000996
西観音町,008057
西調布,003937
西諫早,009708
西谷,004594
西辛島町,009761
西那須野,001737
西郷,009675
西都城,010014
西里,009690
西野尻,005481
西金,001949
西金沢,002124
西鈴蘭台,006946
西鉄中島,009572
西鉄久留米,009397
西鉄二日市,009245
西鉄五条,009235
西鉄千早,008947
西鉄小郡,009315
西鉄平尾,009082
西鉄新宮,008885
西鉄柳川,009554
西鉄渡瀬,009585
西鉄福岡（天神）,009036
西鉄銀水,009601
西鉄香椎,008930
西鎌倉,005053
西長堀,007246
西長田ゆりの里,002575
西阿知,007638
西院,005996
西青山,007243
西頴娃,010114
西飾磨,006613
西馬込,004270
西高屋,007940
西高岡,001891
西高島平,003104
西高蔵,005573
西高須,009134
西魚津,001792
西鯖江,002840
西鷹巣,000680
西鹿島,006447
西麻植,008500
西黒崎,008704
要田,001484
要町,003361
見奈良,008823
見晴台,009739
見沼代親水公園,003060
見老津,009231
見能林,008662
見附,001445
覚王山,005478
親不知,001685
親鼻,002661
観光通,009838
観月橋,006241
観音,003402
観音寺,008461
観音寺,005138
観音町,002639
観音町,008041
角の浜,000638
角川,002429
角田,001274
角茂谷,008897
角館,000833
計石,002763
計算科学センター,007403
試験場前,009404
詫間,008379
誉田,004375
誕生寺,006190
読売ランド前,004160
調川,009350
調布,003966
諏訪,009656
諏訪ノ平,000641
諏訪ノ森,007729
諏訪川原,001958
諏訪町,006526
諏訪神社,009821
諫早,009695
諫早東高校,009727
諫早（雲仙・島原口）,009697
諸寄,004138
警察署前,008749
護国寺,003474
讃岐塩屋,008278
讃岐府中,008273
讃岐津田,008276
讃岐牟礼,008200
讃岐白鳥,008347
讃岐相生,008387
讃岐財田,008463
谷上,006791
谷之口,010083
谷保,003765
谷在家,003120
谷地頭,000471
谷塚,003059
谷山,010085
谷山,010084
谷峨,004929
谷川,005735
谷村町,004362
谷汲口,004440
谷河原,002165
谷津,003731
谷浜,001606
谷田川,001547
谷町九丁目,007306
谷町六丁目,007245
谷町四丁目,007194
谷頭,009993
豊中,006689
豊前善光寺,009099
豊前大熊,008918
豊前川崎,009017
豊前松江,008977
豊前桝田,009209
豊前長洲,009104
豊原,001661
豊四季,002978
豊実,001398
豊富,000006
豊岡,004383
豊岡,006470
豊島,007302
豊島園,003305
豊川,006530
豊川,006478
豊川稲荷,006533
豊幌,000181
豊平公園,000271
豊後三芳,009401
豊後中川,009421
豊後中村,009487
豊後国分,009524
豊後森,009425
豊後清川,009628
豊後竹田,009631
豊後荻,009653
豊後豊岡,009341
豊明,005854
豊春,002807
豊栄,001292
豊橋,006786
豊橋公園前,006762
豊水すすきの,000257
豊永,008819
豊沼,000128
豊津,006772
豊津,008904
豊津上野,006696
豊洲,003951
豊浜,008485
豊浦,000379
豊田,003921
豊田市,005733
豊田本町,005658
豊田町,007015
豊科,002428
豊郷,005357
豊野,001907
豊間根,000846
豊頃,000348
象潟,000935
豪徳寺,003960
豪渓,007044
貝塚,007942
貝塚,008967
貝塚市役所前,007952
貝津,005577
貝田,001305
貞光,008542
財光寺,009883
財部,010012
貴志,008393
貴生川,006188
貴船口,005679
貿易センター,007153
賀来,009499
賀田,008601
賀茂,009174
資生館小学校前,000254
賢島,008248
贄川,002741
赤,008984
赤井,001646
赤井川,000425
赤倉温泉,001022
赤十字前,002703
赤十字病院前,008734
赤土小学校前,003298
赤坂,002271
赤坂,003822
赤坂,004320
赤坂,009037
赤坂上,002286
赤坂田,000722
赤坂見附,003788
赤城,002231
赤堀,006167
赤塚,002300
赤岩口,006778
赤嶺,010142
赤川,000481
赤平,000119
赤星,008609
赤木,003154
赤水,009661
赤池,003825
赤池,008900
赤池,005624
赤渕,000802
赤湯,001256
赤瀬,009857
赤目口,007610
赤碕,004482
赤羽,003155
赤羽岩淵,003141
赤羽橋,003954
赤迫,009769
赤野,009230
赤間,008807
越ノ潟,001820
越ヶ浜,007954
越中三郷,001919
越中中島,001893
越中中川,001855
越中中村,001801
越中八尾,002077
越中国分,001791
越中大門,001881
越中宮崎,001704
越中山田,002141
越中島,003859
越中泉,001931
越中舟橋,001912
越中荏原,001934
越前下山,002880
越前大宮,002755
越前大野,002779
越前富田,002769
越前島橋,002642
越前新保,002658
越前東郷,002735
越前武生,002911
越前田野,002774
越前竹原,002673
越前花堂,002714
越前薬師,002749
越前野中,002653
越前開発,002667
越前高田,002727
越後下関,001235
越後中里,001728
越後堀之内,001573
越後大島,001231
越後寒川,001076
越後岩塚,001517
越後岩沢,001572
越後川口,001558
越後広瀬,001557
越後広田,001526
越後早川,001129
越後曽根,001356
越後水沢,001651
越後湯沢,001717
越後滝谷,001520
越後片貝,001240
越後田中,001687
越後田沢,001660
越後石山,001308
越後赤塚,001338
越後金丸,001242
越後須原,001545
越後鹿渡,001664
越戸,005672
越水,000546
越河,001287
越生,002814
越谷,002942
越谷レイクタウン,002957
越部,008087
足ヶ瀬,000926
足利,002373
足利市,002375
足守,007086
足尾,002036
足柄,005178
足柄,005018
足滝,001689
足立,005858
足立小台,003235
足羽,002732
足羽山公園口,002695
踊場,004796
蹴上,005978
身延,004939
車折神社,005926
車道,005438
軍畑,003074
軽井沢,002361
輪西,000407
轟,002648
辛島町,009759
辛皮,004645
辰巳,003999
辰野,002776
農学部前,008296
辺川,008899
辻,008559
辻堂,005004
近川,000485
近文,000085
近永,009455
近江中庄,004709
近江今津,004835
近江八幡,005619
近江塩津,004400
近江神宮前,005885
近江舞子,005264
近江長岡,004950
近江高島,005134
近津,001688
近田,007740
近義の里,007956
近鉄下田,007750
近鉄丹波橋,006219
近鉄八尾,007510
近鉄八田,005529
近鉄名古屋,005463
近鉄四日市,006143
近鉄奈良,007183
近鉄宮津,006671
近鉄富田,005982
近鉄弥富,005659
近鉄御所,007916
近鉄新庄,007861
近鉄日本橋,007317
近鉄蟹江,005588
近鉄郡山,007448
近鉄長島,005705
迫川,007761
追分,006048
追分,006223
追分,000766
追分,000341
追分口,002654
追浜,005066
追良瀬,000566
逆井,003048
逆瀬川,006648
逗子,005121
逗子・葉山,005130
通洞,002039
通津,008505
通町筋,009752
通谷,008789
速星,002002
造田,008285
逢妻,006015
逢隈,001241
連坊,001191
逸見,005159
遊佐,000959
運動公園,002238
運動公園,009980
運動公園前,000593
運動公園前,006804
運河,002892
道ノ尾,009749
道上,007724
道場,006394
道場南口,006422
道川,000840
道後公園,008732
道後山,005961
道後温泉,008729
道徳,005680
道成寺,008655
道明寺,007688
道法寺,002194
遠州小松,006700
遠州小林,006592
遠州岩水寺,006480
遠州森,006486
遠州病院,007022
遠州芝本,006525
遠州西ヶ崎,006722
遠江一宮,006553
遠浅,000361
遠矢,000265
遠賀川,008745
遠賀野,008844
遠軽,000032
遠野,000881
遥堪,004863
邑久,007293
那加,004823
那古船形,005880
那岐,005318
那智,008957
那珂湊,002358
那良口,009907
那覇空港,010138
那須塩原,001720
郡上八幡,003308
郡上大和,003057
郡中,008851
郡中港,008854
郡元,010066
郡元,010069
郡家,004779
郡山,007433
郡山,001507
郡山富田,001499
郡津,006658
郵便局前,007358
郷原,002131
郷戸,001452
郷沢,000500
都住,001915
都城,010009
都島,007032
都庁前,003690
都府楼前,009234
都府楼南,009243
都田,006499
都留市,004344
都留文科大学前,004395
都立大学,004143
都立家政,003453
都筑,006653
都筑ふれあいの丘,004409
都賀,004057
都農,009904
都通,010053
都野津,006058
都電雑司ヶ谷,003443
酒々井,003374
酒折,003918
酒殿,009010
酒田,000979
醍醐,006192
醍醐,000929
醒ヶ井,005033
里,009420
里庄,007828
里白石,001634
里見,005002
重原,006032
重安,008406
重富,010020
重岡,009707
野々口,006739
野々市,002139
野々市,002146
野々市工大前,002151
野上,002622
野上原,002069
野並,005692
野中,009503
野内,000525
野尻,003811
野島公園,005025
野崎,006983
野崎,001771
野州大塚,002260
野州山辺,002383
野州平川,002268
野幌,000206
野志,005045
野方,003473
野木,002509
野木沢,001598
野江,007036
野江内代,007030
野沢,001428
野洲,005772
野田,007109
野田,007159
野田城,006338
野田市,002841
野田新町,006086
野田玉川,000716
野田生,000414
野田郷,009934
野田阪神,007113
野町,002122
野矢,009470
野芥,009186
野花南,000127
野蒜,001109
野跡,005752
野辺地,000523
野辺山,002825
野里,006421
野間,006735
野馳,006274
金ヶ崎,000937
金上,002299
金丸,001713
金光,007752
金剛,007851
金城ふ頭,005838
金塚,001265
金子,003067
金屋,005343
金山,005551
金山,009116
金山,000182
金島,009348
金島,002157
金川,006670
金手,003906
金指,006559
金木,000515
金橋,007823
金武,009458
金比羅前,008424
金沢,002092
金沢八景,005020
金沢文庫,004986
金浜,000632
金浦,000925
金田,008909
金田一温泉,000657
金町,003191
金石原,009444
金蔵寺,008342
金谷,006547
金谷川,001397
金谷沢,000484
金野,004767
釜ノ鼻,009715
釜ヶ淵,002044
釜戸,004785
釜淵,000973
釜石,000919
釜谷,000473
針中野,007562
釧路,000315
釧路湿原,000200
鈴木町,004415
鈴蘭台,006957
鈴蘭台西口,006943
鈴鹿,006367
鈴鹿サーキット稲生,006463
鈴鹿市,006353
鉄砲町,008733
鉄道博物館,002881
鉢形,002620
銀山,000273
銀山町,008064
銀座,003823
銀座一丁目,003801
銀水,009600
銚子,003397
銭函,000180
銭座町,009816
錦,006017
錦岡,000373
錦江,010008
錦町,008313
錦糸町,003639
鍋倉,008104
鍋原,004321
鍋島,009450
鍼灸大学前,005416
鎌ヶ谷,003211
鎌ヶ谷大仏,003227
鎌倉,005055
鎌倉高校前,005096
鎌取,004327
鎌手,006829
鎌瀬,009885
鎌田,008803
鎧,003968
鏡川橋,009149
鏡石,001568
鐘ヶ淵,003355
鐘釣,001880
鑓見内,000847
長,006316
長万部,000387
長与,009735
長久手古戦場,005445
長井,001230
長原,007594
長原,004232
長和,000391
長坂,003042
長堀橋,007254
長太ノ浦,006331
長尾,008308
長尾,006516
長居,007576
長屋,001744
長山,006401
長岡,001489
長岡京,006258
長岡天神,006253
長峰,000623
長島,005704
長島ダム,005467
長崎,009822
長崎,009073
長崎大学,009794
長崎駅前,009819
長府,008565
長後,004782
長柄,007671
長森,004812
長楽寺,007900
長江,004589
長池,006460
長沢,001028
長沼,004027
長沼,006060
長泉なめり,005538
長津田,004430
長洲,009645
長浜,004895
長浦,004677
長浦,006106
長滝,008097
長瀞,002635
長瀬,007425
長田,007232
長田,007295
長田,007200
長町,001200
長町一丁目,001199
長町南,001202
長篠城,006248
長者ヶ浜潮騒はまなす公園前,002722
長者原,008993
長者町,005126
長船,007083
長苗代,000619
長谷,005086
長谷,005638
長谷寺,007785
長谷野,005710
長都,000345
長里,009659
長野,002031
長野原草津口,002134
長門三隅,008134
長門二見,008335
長門古市,008082
長門大井,007904
長門峡,008256
長門市,008112
長門本山,008638
長門湯本,008205
長門粟野,008149
長門長沢,008612
長陽,009691
長鳥,001521
門出,006436
門前仲町,003818
門司,008660
門司港,008637
門島,004898
門川,009875
門戸厄神,006809
門松,008983
門沢橋,004795
門田,001494
門田屋敷,007398
門真南,006994
門真市,006885
門静,000240
開,009581
開成,005037
開明,005056
開発,002042
開聞,010119
閑蔵,005386
間々田,002476
間内,005179
間島,001164
間藤,002018
関,006442
関,004552
関ノ宮,007481
関ヶ原,004934
関下有知,004477
関内,004691
関口,004588
関大前,006740
関富岡,004592
関屋,007723
関屋,001306
関山,001719
関川,008624
関市役所前,004526
関根,001319
関目,007013
関目成育,007008
関目高殿,007002
関西空港,007958
関都,001453
関門海峡めかり,008617
阪大病院前,006550
阪東橋,004718
阪神国道,006891
防府,008527
阿下喜,005540
阿久根,009942
阿久比,006234
阿仁マタギ,000742
阿仁前田温泉,000719
阿仁合,000729
阿佐ヶ谷,003574
阿倉川,006078
阿倍野,007460
阿南,008651
阿品,008221
阿品東,008215
阿夫利神社,004732
阿字ヶ浦,002298
阿川,008201
阿左美,002293
阿曽,008211
阿木,004831
阿母崎,009720
阿波中島,008640
阿波加茂,008545
阿波半田,008540
阿波大宮,008415
阿波大谷,008437
阿波富田,008510
阿波山川,008520
阿波川口,008614
阿波川島,008513
阿波川端,008446
阿波座,007198
阿波橘,008681
阿波池田,008561
阿波海南,009005
阿波福井,008788
阿波赤石,008594
阿漕,007066
阿田和,008810
阿知須,008571
阿蘇,009642
阿蘇下田城ふれあい温泉,009702
阿蘇白川,009728
附属中学前,002004
院内,000957
院庄,005804
陣原,008701
陣場,000644
陶,008336
陶磁資料館南,005417
陸中中野,000658
陸中八木,000653
陸中夏井,000688
陸中大橋,000914
陸中大里,000700
陸中宇部,000705
陸中山田,000856
陸中川井,000832
陸中折居,000949
陸中松川,000966
陸中野田,000709
陸中門崎,000980
陸前原ノ町,001170
陸前大塚,001108
陸前富山,001101
陸前小野,001098
陸前山下,001080
陸前山王,001142
陸前浜田,001116
陸前白沢,001155
陸前稲井,001078
陸前落合,001162
陸前谷地,001054
陸前豊里,001049
陸前赤井,001085
陸前赤崎,000954
陸前高砂,001161
陸奥岩崎,000599
陸奥市川,000603
陸奥柳田,000557
陸奥森田,000548
陸奥横浜,000493
陸奥沢辺,000595
陸奥湊,000615
陸奥白浜,000621
陸奥赤石,000552
陸奥鶴田,000554
陽羽里,002184
隅田,008214
隈之城,009991
階上,000636
隼,004866
隼人,010003
雀宮,002183
雀田,008616
雁ノ巣,008907
雄信内,000012
雑司が谷,003471
雑色,004367
雑餉隈,009189
難波,007305
難波,007356
雨晴,001781
雪が谷大塚,004259
雫石,000798
雲井,006284
雲州平田,004727
雲泉寺,009432
雲雀丘花屋敷,006505
電気ビル前,001942
電車事業所前,000292
電鉄出雲市,004940
電鉄富山,001928
電鉄富山駅・エスタ前,001929
電鉄石田,001754
電鉄魚津,001784
電鉄黒部,001743
霊丘公園体育館,009798
霞ヶ丘,007207
霞ヶ丘,007508
霞ヶ浦,006041
霞ヶ関,003805
霞ヶ関,002874
霧島温泉,009969
霧島神宮,009981
青井,003177
青井岳,009978
青倉,005186
青函トンネル記念館,000483
青原,007705
青堀,005026
青塚,005355
青山,000782
青山,001307
青山,006366
青山一丁目,003812
青山町,007277
青島,009989
青木,006991
青柳,002843
青柳町,000470
青梅,003110
青梅街道,003382
青森,000527
青沼,002558
青海,004119
青海,001678
青海川,001536
青物横丁,004184
青砥,003280
青笹,000891
青葉,000370
青葉台,004392
青葉山,001188
青葉通一番町,001184
青谷,004467
青部,005726
青郷,004578
青野ヶ原,006313
青野山,007884
静,002176
静修学園前,000279
静和,002400
静岡,006128
静狩,000377
静間,005371
面影橋,003509
面白山高原,001118
鞍手,008817
鞍馬,005661
鞍馬口,005863
韓々坂,009725
韮山,005823
韮崎,003533
韮川,002415
音別,000339
音威子府,000016
音沢,001774
音羽町,006107
須ヶ口,005352
須佐,007539
須原,003633
須坂,002014
須屋,009686
須崎,009318
須恵,009016
須恵中央,009040
須波,008127
須津,005501
須磨,007466
須磨寺,007449
須磨浦公園,007480
須磨海浜公園,007441
須賀,004994
須賀川,001550
領石通,009081
頴娃,010116
頴娃大川,010108
頸城大野,001686
額住宅前,002166
額田,007256
額田,002192
顔戸,004723
風合瀬,000560
風早,008258
風祭,005248
風連,000027
飛田給,003916
飛騨一ノ宮,002646
飛騨古川,002502
飛騨国府,002534
飛騨宮田,002870
飛騨小坂,002831
飛騨細江,002466
飛騨萩原,002962
飛騨金山,003902
飛鳥,007915
飛鳥山,003256
飫肥,010028
飯井,008103
飯倉,003732
飯坂温泉,001331
飯塚,008973
飯山,001769
飯山満,003501
飯岡,003396
飯島,003786
飯森,001992
飯沼,004768
飯浦,007290
飯田,004458
飯田岡,005140
飯田橋,003595
飯給,005050
飯羽間,004870
飯能,002999
飯詰,000864
飾磨,006631
餅原,010001
養父,004912
養老,005143
養老渓谷,005187
養鱒公園,001578
餘部,003982
館山,006028
館林,002493
館田,000596
館腰,001221
首里,010132
香久山,007820
香住,004059
香取,002923
香呂,006283
香川,004953
香我美,009205
香春,008924
香春口三萩野,008696
香椎,008931
香椎宮前,008936
香椎神宮,008945
香椎花園前,008921
香櫨園,006907
香登,006932
香芝,007745
香西,008178
香里園,006699
馬下,001377
馬出九大病院前,009000
馬喰横山,003675
馬喰町,003668
馬堀,005963
馬堀海岸,005206
馬場崎町,004405
馬庭,002465
馬替,002162
馬来田,004926
馬橋,003064
馬流,002629
馬田,009306
馬立,004757
馬路,005593
馬車道,004679
馬込,004248
馬込沢,003307
馬道,005798
駄科,004603
駅前,006777
駅前大通,006780
駅家,007736
駒ヶ岳,000424
駒ヶ嶺,001326
駒ヶ林,007416
駒ヶ根,003347
駒ヶ谷,007741
駒場東大前,003929
駒場車庫前,000448
駒川中野,007543
駒形,002344
駒沢大学,004069
駒込,003343
駒野,005296
駒鳴,009390
駿河小山,004949
駿河徳山,005755
騎射場,010063
騰波ノ江,002518
驫木,000564
高,006368
高の原,006955
高ノ宮,004610
高久,001690
高井戸,003752
高井田,007680
高井田,007235
高井田中央,007229
高儀,002067
